p,m,method,err,name,n,a
0,175,PA,8.29659896630768e-14,$A_5$,1600,-1000
0,175,RA,6.389007262445084e-14,$A_5$,1600,-1000
0,192,PA,8.309905190217283e-14,$A_5$,1600,-1000
0,192,RA,6.3890091565543e-14,$A_5$,1600,-1000
0,209,PA,9.289826252690655e-14,$A_5$,1600,-1000
0,209,RA,6.389009316513646e-14,$A_5$,1600,-1000
0,226,PA,9.315608088600509e-14,$A_5$,1600,-1000
0,226,RA,6.389009316690147e-14,$A_5$,1600,-1000
0,243,PA,9.315608114376755e-14,$A_5$,1600,-1000
0,243,RA,6.389009316690147e-14,$A_5$,1600,-1000
0,261,PA,8.070346311520805e-14,$A_5$,1600,-1000
0,261,RA,6.378839653891621e-14,$A_5$,1600,-1000
0,278,PA,8.582905837725228e-14,$A_5$,1600,-1000
0,278,RA,6.308737180794221e-14,$A_5$,1600,-1000
0,295,PA,9.315094191468919e-14,$A_5$,1600,-1000
0,295,RA,6.426429653851497e-14,$A_5$,1600,-1000
0,312,PA,9.31560828986969e-14,$A_5$,1600,-1000
0,312,RA,6.38900931641723e-14,$A_5$,1600,-1000
0,329,PA,9.315608114254945e-14,$A_5$,1600,-1000
0,329,RA,6.389009316690147e-14,$A_5$,1600,-1000
0,346,PA,9.315608114376755e-14,$A_5$,1600,-1000
0,346,RA,6.389009316690147e-14,$A_5$,1600,-1000
0,363,PA,9.315608114376755e-14,$A_5$,1600,-1000
0,363,RA,6.389009316690147e-14,$A_5$,1600,-1000
0,380,PA,9.315608114376755e-14,$A_5$,1600,-1000
0,380,RA,6.389009316690147e-14,$A_5$,1600,-1000
0,397,PA,8.663891883885504e-14,$A_5$,1600,-1000
0,397,RA,6.280689770066201e-14,$A_5$,1600,-1000
0,414,PA,9.247283653980501e-14,$A_5$,1600,-1000
0,414,RA,6.2129920042256e-14,$A_5$,1600,-1000
0,431,PA,9.315747570322576e-14,$A_5$,1600,-1000
0,431,RA,6.238433170603887e-14,$A_5$,1600,-1000
0,448,PA,9.315608199897958e-14,$A_5$,1600,-1000
0,448,RA,6.238675037422464e-14,$A_5$,1600,-1000
0,465,PA,9.315608114376755e-14,$A_5$,1600,-1000
0,465,RA,6.238675037422464e-14,$A_5$,1600,-1000
0,482,PA,9.315608114376755e-14,$A_5$,1600,-1000
0,482,RA,6.238675037422464e-14,$A_5$,1600,-1000
0,500,PA,9.315608114376755e-14,$A_5$,1600,-1000
0,500,RA,6.238675037422464e-14,$A_5$,1600,-1000
1,5,PA,0.9140022680688594,$A_5$,1600,-1000
1,5,RA,0.00010997697710030338,$A_5$,1600,-1000
1,22,PA,0.2970892242696193,$A_5$,1600,-1000
1,22,RA,1.7163233451314882e-14,$A_5$,1600,-1000
1,39,PA,0.01726420010021553,$A_5$,1600,-1000
1,39,RA,2.2468706053492725e-14,$A_5$,1600,-1000
1,56,PA,0.00015294889935317933,$A_5$,1600,-1000
1,56,RA,2.0001312311859394e-14,$A_5$,1600,-1000
1,73,PA,1.559705265094705e-06,$A_5$,1600,-1000
1,73,RA,2.0006067068789645e-14,$A_5$,1600,-1000
1,90,PA,1.645762139360912e-09,$A_5$,1600,-1000
1,90,RA,2.000614531213842e-14,$A_5$,1600,-1000
1,107,PA,1.1229915975543108e-12,$A_5$,1600,-1000
1,107,RA,2.015329639078047e-14,$A_5$,1600,-1000
1,124,PA,9.27941101397354e-15,$A_5$,1600,-1000
1,124,RA,2.015329639078047e-14,$A_5$,1600,-1000
1,141,PA,1.1366391310459306e-14,$A_5$,1600,-1000
1,141,RA,1.976078391415752e-14,$A_5$,1600,-1000
1,158,PA,1.3202245322430444e-14,$A_5$,1600,-1000
1,158,RA,1.9126665363395015e-14,$A_5$,1600,-1000
1,175,PA,1.2017266712471008e-14,$A_5$,1600,-1000
1,175,RA,2.0174468181393603e-14,$A_5$,1600,-1000
1,192,PA,1.2010699021729842e-14,$A_5$,1600,-1000
1,192,RA,2.0153294806877508e-14,$A_5$,1600,-1000
1,209,PA,9.287828726940788e-15,$A_5$,1600,-1000
1,209,RA,2.015329639078047e-14,$A_5$,1600,-1000
1,226,PA,9.276972097949227e-15,$A_5$,1600,-1000
1,226,RA,2.015329639078047e-14,$A_5$,1600,-1000
1,243,PA,9.27697187603473e-15,$A_5$,1600,-1000
1,243,RA,2.015329639078047e-14,$A_5$,1600,-1000
1,261,PA,1.260100543554308e-14,$A_5$,1600,-1000
1,261,RA,2.087294412783271e-14,$A_5$,1600,-1000
1,278,PA,9.863177955022539e-15,$A_5$,1600,-1000
1,278,RA,2.020826032066435e-14,$A_5$,1600,-1000
1,295,PA,9.276646005457219e-15,$A_5$,1600,-1000
1,295,RA,2.0145673882562672e-14,$A_5$,1600,-1000
1,312,PA,9.276955656248747e-15,$A_5$,1600,-1000
1,312,RA,2.015329639078047e-14,$A_5$,1600,-1000
1,329,PA,9.27697187603473e-15,$A_5$,1600,-1000
1,329,RA,2.015329639078047e-14,$A_5$,1600,-1000
1,346,PA,9.27697187603473e-15,$A_5$,1600,-1000
1,346,RA,2.015329639078047e-14,$A_5$,1600,-1000
1,363,PA,9.27697187603473e-15,$A_5$,1600,-1000
1,363,RA,2.015329639078047e-14,$A_5$,1600,-1000
1,380,PA,9.27697187603473e-15,$A_5$,1600,-1000
1,380,RA,2.015329639078047e-14,$A_5$,1600,-1000
1,397,PA,9.973047230436849e-15,$A_5$,1600,-1000
1,397,RA,1.9760707157554678e-14,$A_5$,1600,-1000
1,414,PA,9.357142041499168e-15,$A_5$,1600,-1000
1,414,RA,2.2628691084047336e-14,$A_5$,1600,-1000
1,431,PA,9.27697187603473e-15,$A_5$,1600,-1000
1,431,RA,2.2432294043960766e-14,$A_5$,1600,-1000
1,448,PA,9.276971946038721e-15,$A_5$,1600,-1000
1,448,RA,2.2136796358944227e-14,$A_5$,1600,-1000
1,465,PA,9.27697187603473e-15,$A_5$,1600,-1000
1,465,RA,2.2136796358944227e-14,$A_5$,1600,-1000
1,482,PA,9.27697187603473e-15,$A_5$,1600,-1000
1,482,RA,2.2136796358944227e-14,$A_5$,1600,-1000
1,500,PA,9.27697187603473e-15,$A_5$,1600,-1000
1,500,RA,2.2136796358944227e-14,$A_5$,1600,-1000
2,5,PA,0.8429135647161019,$A_5$,1600,-1000
2,5,RA,0.00020700136933962348,$A_5$,1600,-1000
2,22,PA,0.1656577452408199,$A_5$,1600,-1000
2,22,RA,4.860305859592434e-14,$A_5$,1600,-1000
2,39,PA,0.0076126469740644504,$A_5$,1600,-1000
2,39,RA,4.392495468660991e-14,$A_5$,1600,-1000
2,56,PA,5.6221616739272787e-05,$A_5$,1600,-1000
2,56,RA,4.444429219053089e-14,$A_5$,1600,-1000
2,73,PA,4.5044897222251343e-07,$A_5$,1600,-1000
2,73,RA,4.445070568946993e-14,$A_5$,1600,-1000
2,90,PA,4.002431175098289e-10,$A_5$,1600,-1000
2,90,RA,4.445077147581701e-14,$A_5$,1600,-1000
2,107,PA,2.312595925439452e-13,$A_5$,1600,-1000
2,107,RA,4.416069650816004e-14,$A_5$,1600,-1000
2,124,PA,4.609145230942112e-14,$A_5$,1600,-1000
2,124,RA,4.416069650816004e-14,$A_5$,1600,-1000
2,141,PA,4.2974394504132015e-14,$A_5$,1600,-1000
2,141,RA,4.424478557449907e-14,$A_5$,1600,-1000
2,158,PA,4.4014379135035065e-14,$A_5$,1600,-1000
2,158,RA,4.406985892532697e-14,$A_5$,1600,-1000
2,175,PA,4.453421310685804e-14,$A_5$,1600,-1000
2,175,RA,4.415660480477046e-14,$A_5$,1600,-1000
2,192,PA,4.6093301058998984e-14,$A_5$,1600,-1000
2,192,RA,4.415705663286932e-14,$A_5$,1600,-1000
2,209,PA,4.6093301570796497e-14,$A_5$,1600,-1000
2,209,RA,4.415705663286932e-14,$A_5$,1600,-1000
2,226,PA,4.609098701705419e-14,$A_5$,1600,-1000
2,226,RA,4.415705663286932e-14,$A_5$,1600,-1000
2,243,PA,4.6090987018384607e-14,$A_5$,1600,-1000
2,243,RA,4.415705663286932e-14,$A_5$,1600,-1000
2,261,PA,4.51541155072586e-14,$A_5$,1600,-1000
2,261,RA,4.373163902591114e-14,$A_5$,1600,-1000
2,278,PA,4.598699615710838e-14,$A_5$,1600,-1000
2,278,RA,4.532312796772049e-14,$A_5$,1600,-1000
2,295,PA,4.609331431268144e-14,$A_5$,1600,-1000
2,295,RA,4.5037609093659295e-14,$A_5$,1600,-1000
2,312,PA,4.6090984786620845e-14,$A_5$,1600,-1000
2,312,RA,4.415705663286932e-14,$A_5$,1600,-1000
2,329,PA,4.6090987018384607e-14,$A_5$,1600,-1000
2,329,RA,4.415705663286932e-14,$A_5$,1600,-1000
2,346,PA,4.6090987018384607e-14,$A_5$,1600,-1000
2,346,RA,4.415705663286932e-14,$A_5$,1600,-1000
2,363,PA,4.6090987018384607e-14,$A_5$,1600,-1000
2,363,RA,4.415705663286932e-14,$A_5$,1600,-1000
2,380,PA,4.6090987018384607e-14,$A_5$,1600,-1000
2,380,RA,4.415705663286932e-14,$A_5$,1600,-1000
2,397,PA,4.4634440311869624e-14,$A_5$,1600,-1000
2,397,RA,4.424475993366124e-14,$A_5$,1600,-1000
2,414,PA,4.608994105235017e-14,$A_5$,1600,-1000
2,414,RA,4.212616413564016e-14,$A_5$,1600,-1000
2,431,PA,4.60911362767282e-14,$A_5$,1600,-1000
2,431,RA,4.3084349678538756e-14,$A_5$,1600,-1000
2,448,PA,4.6090987080470825e-14,$A_5$,1600,-1000
2,448,RA,4.340386347813403e-14,$A_5$,1600,-1000
2,465,PA,4.6090987018384607e-14,$A_5$,1600,-1000
2,465,RA,4.340386347813403e-14,$A_5$,1600,-1000
2,482,PA,4.6090987018384607e-14,$A_5$,1600,-1000
2,482,RA,4.340386347813403e-14,$A_5$,1600,-1000
2,500,PA,4.6090987018384607e-14,$A_5$,1600,-1000
2,500,RA,4.340386347813403e-14,$A_5$,1600,-1000
3,5,PA,0.7855800888745774,$A_5$,1600,-1000
3,5,RA,8.385128913663222e-05,$A_5$,1600,-1000
3,22,PA,0.10436325014929058,$A_5$,1600,-1000
3,22,RA,8.503852844694146e-14,$A_5$,1600,-1000
3,39,PA,0.0038888350467928784,$A_5$,1600,-1000
3,39,RA,9.033188098107506e-14,$A_5$,1600,-1000
3,56,PA,2.4336021402963327e-05,$A_5$,1600,-1000
3,56,RA,8.911440239069926e-14,$A_5$,1600,-1000
3,73,PA,1.5910988421022707e-07,$A_5$,1600,-1000
3,73,RA,8.911936143435321e-14,$A_5$,1600,-1000
3,90,PA,1.2177789640128472e-10,$A_5$,1600,-1000
3,90,RA,8.911943987215832e-14,$A_5$,1600,-1000
3,107,PA,1.0390047960279087e-13,$A_5$,1600,-1000
3,107,RA,8.950335352058315e-14,$A_5$,1600,-1000
3,124,PA,8.558704186397873e-14,$A_5$,1600,-1000
3,124,RA,8.950335352058315e-14,$A_5$,1600,-1000
3,141,PA,8.674103374276516e-14,$A_5$,1600,-1000
3,141,RA,8.947591942038419e-14,$A_5$,1600,-1000
3,158,PA,8.686921807415949e-14,$A_5$,1600,-1000
3,158,RA,8.913258166210717e-14,$A_5$,1600,-1000
3,175,PA,8.622650661298603e-14,$A_5$,1600,-1000
3,175,RA,8.93829076519577e-14,$A_5$,1600,-1000
3,192,PA,8.571689469073431e-14,$A_5$,1600,-1000
3,192,RA,8.938290920301607e-14,$A_5$,1600,-1000
3,209,PA,8.571689461599309e-14,$A_5$,1600,-1000
3,209,RA,8.938290920301607e-14,$A_5$,1600,-1000
3,226,PA,8.558797893380004e-14,$A_5$,1600,-1000
3,226,RA,8.938290920301607e-14,$A_5$,1600,-1000
3,243,PA,8.55879789264627e-14,$A_5$,1600,-1000
3,243,RA,8.938290920301607e-14,$A_5$,1600,-1000
3,261,PA,8.55879789264627e-14,$A_5$,1600,-1000
3,261,RA,8.938290920301607e-14,$A_5$,1600,-1000
3,278,PA,8.597289457172721e-14,$A_5$,1600,-1000
3,278,RA,8.89145776807648e-14,$A_5$,1600,-1000
3,295,PA,8.558797421862508e-14,$A_5$,1600,-1000
3,295,RA,8.872837352124026e-14,$A_5$,1600,-1000
3,312,PA,8.558797889342172e-14,$A_5$,1600,-1000
3,312,RA,8.938290920301607e-14,$A_5$,1600,-1000
3,329,PA,8.55879789264627e-14,$A_5$,1600,-1000
3,329,RA,8.938290920301607e-14,$A_5$,1600,-1000
3,346,PA,8.55879789264627e-14,$A_5$,1600,-1000
3,346,RA,8.938290920301607e-14,$A_5$,1600,-1000
3,363,PA,8.55879789264627e-14,$A_5$,1600,-1000
3,363,RA,8.938290920301607e-14,$A_5$,1600,-1000
3,380,PA,8.55879789264627e-14,$A_5$,1600,-1000
3,380,RA,8.938290920301607e-14,$A_5$,1600,-1000
3,397,PA,8.558737789643286e-14,$A_5$,1600,-1000
3,397,RA,9.067360290029069e-14,$A_5$,1600,-1000
3,414,PA,8.571678919649474e-14,$A_5$,1600,-1000
3,414,RA,9.07931302414133e-14,$A_5$,1600,-1000
3,431,PA,8.558797875983051e-14,$A_5$,1600,-1000
3,431,RA,9.029753271670336e-14,$A_5$,1600,-1000
3,448,PA,8.55879789264627e-14,$A_5$,1600,-1000
3,448,RA,9.029743420913007e-14,$A_5$,1600,-1000
3,465,PA,8.55879789264627e-14,$A_5$,1600,-1000
3,465,RA,9.029743420913007e-14,$A_5$,1600,-1000
3,482,PA,8.55879789264627e-14,$A_5$,1600,-1000
3,482,RA,9.029743420913007e-14,$A_5$,1600,-1000
3,500,PA,8.55879789264627e-14,$A_5$,1600,-1000
3,500,RA,9.029743420913007e-14,$A_5$,1600,-1000
1,5,PA,39207.94693227021,Estimation #2,1600,-1000
1,22,PA,318.8182242151427,Estimation #2,1600,-1000
1,39,PA,24.964717598936826,Estimation #2,1600,-1000
1,56,PA,2.3165833313742854,Estimation #2,1600,-1000
1,73,PA,0.18093275193082603,Estimation #2,1600,-1000
1,90,PA,0.010519963507026494,Estimation #2,1600,-1000
1,107,PA,0.00042956476641858285,Estimation #2,1600,-1000
1,124,PA,1.1927114427602547e-05,Estimation #2,1600,-1000
1,141,PA,2.2077291431650616e-07,Estimation #2,1600,-1000
1,158,PA,2.6891608903106418e-09,Estimation #2,1600,-1000
1,175,PA,2.136195774363198e-11,Estimation #2,1600,-1000
1,192,PA,1.0995143290246972e-13,Estimation #2,1600,-1000
1,209,PA,3.649197215367663e-16,Estimation #2,1600,-1000
1,226,PA,7.780808393939372e-19,Estimation #2,1600,-1000
1,243,PA,1.0627406531494638e-21,Estimation #2,1600,-1000
1,261,PA,6.044897775167094e-25,Estimation #2,1600,-1000
1,278,PA,3.278112282726304e-28,Estimation #2,1600,-1000
1,295,PA,1.1321973297931232e-31,Estimation #2,1600,-1000
1,312,PA,2.487348196763079e-35,Estimation #2,1600,-1000
1,329,PA,3.472218909806623e-39,Estimation #2,1600,-1000
1,346,PA,3.0771109205544253e-43,Estimation #2,1600,-1000
1,363,PA,1.729858024404771e-47,Estimation #2,1600,-1000
1,380,PA,6.164823753252596e-52,Estimation #2,1600,-1000
1,397,PA,1.391948878473612e-56,Estimation #2,1600,-1000
1,414,PA,1.990212111120882e-61,Estimation #2,1600,-1000
1,431,PA,1.8011769956687578e-66,Estimation #2,1600,-1000
1,448,PA,1.0313930618944951e-71,Estimation #2,1600,-1000
1,465,PA,3.735525161456881e-77,Estimation #2,1600,-1000
1,482,PA,8.554682952512356e-83,Estimation #2,1600,-1000
1,500,PA,8.38349793367208e-86,Estimation #2,1600,-1000
0,5,PA,0.994108915153683,$A_1$,1600,-5000
0,5,RA,0.0016273545612889913,$A_1$,1600,-5000
0,22,PA,0.1473174449649798,$A_1$,1600,-5000
0,22,RA,5.347091609393563e-08,$A_1$,1600,-5000
0,39,PA,0.09999176046064268,$A_1$,1600,-5000
0,39,RA,2.6769004938022044e-11,$A_1$,1600,-5000
0,56,PA,0.05953747216776086,$A_1$,1600,-5000
0,56,RA,3.5015323909396354e-13,$A_1$,1600,-5000
0,73,PA,0.03257964595917081,$A_1$,1600,-5000
0,73,RA,9.328289427885372e-13,$A_1$,1600,-5000
0,90,PA,0.0163105066179769,$A_1$,1600,-5000
0,90,RA,3.076526240784118e-13,$A_1$,1600,-5000
0,107,PA,0.0071822531051785625,$A_1$,1600,-5000
0,107,RA,5.075644254526818e-13,$A_1$,1600,-5000
0,124,PA,0.0027440830555492102,$A_1$,1600,-5000
0,124,RA,7.726739647673053e-13,$A_1$,1600,-5000
0,141,PA,0.0010634107077342842,$A_1$,1600,-5000
0,141,RA,1.0107939739212665e-12,$A_1$,1600,-5000
0,158,PA,0.0003224650884697227,$A_1$,1600,-5000
0,158,RA,1.0400170225161581e-12,$A_1$,1600,-5000
0,175,PA,9.99201210620083e-05,$A_1$,1600,-5000
0,175,RA,7.045865056189831e-13,$A_1$,1600,-5000
0,192,PA,2.520380472883407e-05,$A_1$,1600,-5000
0,192,RA,6.212351879716405e-13,$A_1$,1600,-5000
0,209,PA,5.787366161804718e-06,$A_1$,1600,-5000
0,209,RA,7.718598244007722e-13,$A_1$,1600,-5000
0,226,PA,1.22333638218659e-06,$A_1$,1600,-5000
0,226,RA,1.0376856838180989e-12,$A_1$,1600,-5000
0,243,PA,2.2382810474822702e-07,$A_1$,1600,-5000
0,243,RA,1.2313449775797186e-12,$A_1$,1600,-5000
0,261,PA,3.4744332633913975e-08,$A_1$,1600,-5000
0,261,RA,1.9078014697427927e-12,$A_1$,1600,-5000
0,278,PA,5.528748739546598e-09,$A_1$,1600,-5000
0,278,RA,1.7295322034964945e-12,$A_1$,1600,-5000
0,295,PA,7.120303284406047e-10,$A_1$,1600,-5000
0,295,RA,1.1256994617808137e-12,$A_1$,1600,-5000
0,312,PA,8.618989634890304e-11,$A_1$,1600,-5000
0,312,RA,1.3720553610233815e-12,$A_1$,1600,-5000
0,329,PA,9.066314365076757e-12,$A_1$,1600,-5000
0,329,RA,1.5622331342365597e-12,$A_1$,1600,-5000
0,346,PA,9.411366721067664e-13,$A_1$,1600,-5000
0,346,RA,1.3848968332880794e-12,$A_1$,1600,-5000
0,363,PA,1.2147670402630538e-13,$A_1$,1600,-5000
0,363,RA,1.4213792833224343e-12,$A_1$,1600,-5000
0,380,PA,8.826810105532446e-14,$A_1$,1600,-5000
0,380,RA,1.3824734658390669e-12,$A_1$,1600,-5000
0,397,PA,8.862743878293937e-14,$A_1$,1600,-5000
0,397,RA,1.765719538628664e-12,$A_1$,1600,-5000
0,414,PA,8.809463965367433e-14,$A_1$,1600,-5000
0,414,RA,1.4616044739938498e-12,$A_1$,1600,-5000
0,431,PA,8.83779106917446e-14,$A_1$,1600,-5000
0,431,RA,1.602406361748275e-12,$A_1$,1600,-5000
0,448,PA,8.795914461568829e-14,$A_1$,1600,-5000
0,448,RA,1.370821939597496e-12,$A_1$,1600,-5000
0,465,PA,8.797358692368284e-14,$A_1$,1600,-5000
0,465,RA,1.427671532573174e-12,$A_1$,1600,-5000
0,482,PA,8.796402660730772e-14,$A_1$,1600,-5000
0,482,RA,1.4329300397273943e-12,$A_1$,1600,-5000
0,500,PA,8.796088677417328e-14,$A_1$,1600,-5000
0,500,RA,1.572882118469612e-12,$A_1$,1600,-5000
1,5,PA,0.7394298038206505,$A_1$,1600,-5000
1,5,RA,0.0004352887640549675,$A_1$,1600,-5000
1,22,PA,0.08087779610892783,$A_1$,1600,-5000
1,22,RA,4.326387972359206e-09,$A_1$,1600,-5000
1,39,PA,0.04394747021231349,$A_1$,1600,-5000
1,39,RA,1.166716982926535e-12,$A_1$,1600,-5000
1,56,PA,0.01916057321370665,$A_1$,1600,-5000
1,56,RA,2.0881525515807663e-13,$A_1$,1600,-5000
1,73,PA,0.008101687965794947,$A_1$,1600,-5000
1,73,RA,6.020378582097688e-13,$A_1$,1600,-5000
1,90,PA,0.003174964980740154,$A_1$,1600,-5000
1,90,RA,2.3381901599218645e-13,$A_1$,1600,-5000
1,107,PA,0.0011285266926726247,$A_1$,1600,-5000
1,107,RA,1.5848060003851655e-13,$A_1$,1600,-5000
1,124,PA,0.0003526229807060914,$A_1$,1600,-5000
1,124,RA,1.8463901332177432e-13,$A_1$,1600,-5000
1,141,PA,0.0001143165880883733,$A_1$,1600,-5000
1,141,RA,2.479333451367018e-13,$A_1$,1600,-5000
1,158,PA,2.9077990335100777e-05,$A_1$,1600,-5000
1,158,RA,2.125003844745986e-13,$A_1$,1600,-5000
1,175,PA,7.652620894315338e-06,$A_1$,1600,-5000
1,175,RA,1.9121200192098666e-13,$A_1$,1600,-5000
1,192,PA,1.6599255783185403e-06,$A_1$,1600,-5000
1,192,RA,1.6984691278203993e-13,$A_1$,1600,-5000
1,209,PA,3.283937090019468e-07,$A_1$,1600,-5000
1,209,RA,2.1842190704818017e-13,$A_1$,1600,-5000
1,226,PA,6.044318156677492e-08,$A_1$,1600,-5000
1,226,RA,3.4090526397133545e-13,$A_1$,1600,-5000
1,243,PA,9.765932190170642e-09,$A_1$,1600,-5000
1,243,RA,3.518938615423238e-13,$A_1$,1600,-5000
1,261,PA,1.3362892557493051e-09,$A_1$,1600,-5000
1,261,RA,4.834839082849105e-13,$A_1$,1600,-5000
1,278,PA,1.8922386270265562e-10,$A_1$,1600,-5000
1,278,RA,6.406635512809682e-13,$A_1$,1600,-5000
1,295,PA,2.1896965638495098e-11,$A_1$,1600,-5000
1,295,RA,3.693806152463663e-13,$A_1$,1600,-5000
1,312,PA,2.3897163846153853e-12,$A_1$,1600,-5000
1,312,RA,3.950550019873584e-13,$A_1$,1600,-5000
1,329,PA,2.9114342479212717e-13,$A_1$,1600,-5000
1,329,RA,4.561735136623996e-13,$A_1$,1600,-5000
1,346,PA,1.8989847278166672e-13,$A_1$,1600,-5000
1,346,RA,3.995622593292461e-13,$A_1$,1600,-5000
1,363,PA,1.893066126428472e-13,$A_1$,1600,-5000
1,363,RA,3.9908625584918897e-13,$A_1$,1600,-5000
1,380,PA,1.8937315382382442e-13,$A_1$,1600,-5000
1,380,RA,3.93148411559009e-13,$A_1$,1600,-5000
1,397,PA,1.8942213055783093e-13,$A_1$,1600,-5000
1,397,RA,5.021258089469996e-13,$A_1$,1600,-5000
1,414,PA,1.890910699287707e-13,$A_1$,1600,-5000
1,414,RA,5.111660206283452e-13,$A_1$,1600,-5000
1,431,PA,1.893744974037145e-13,$A_1$,1600,-5000
1,431,RA,4.85469499515311e-13,$A_1$,1600,-5000
1,448,PA,1.8937045290943205e-13,$A_1$,1600,-5000
1,448,RA,4.126854155002339e-13,$A_1$,1600,-5000
1,465,PA,1.8937403514282458e-13,$A_1$,1600,-5000
1,465,RA,4.079732866568644e-13,$A_1$,1600,-5000
1,482,PA,1.8937171522795016e-13,$A_1$,1600,-5000
1,482,RA,3.9581412187670426e-13,$A_1$,1600,-5000
1,500,PA,1.8937253024128094e-13,$A_1$,1600,-5000
1,500,RA,3.94037182177801e-13,$A_1$,1600,-5000
2,5,PA,0.6259480127394865,$A_1$,1600,-5000
2,5,RA,0.00020795345722080064,$A_1$,1600,-5000
2,22,PA,0.06195562178837418,$A_1$,1600,-5000
2,22,RA,4.0956454476643574e-10,$A_1$,1600,-5000
2,39,PA,0.028609143794846855,$A_1$,1600,-5000
2,39,RA,2.4210980283140233e-13,$A_1$,1600,-5000
2,56,PA,0.010323467714322918,$A_1$,1600,-5000
2,56,RA,2.032015490094576e-13,$A_1$,1600,-5000
2,73,PA,0.0036848752714958976,$A_1$,1600,-5000
2,73,RA,1.4612328796046075e-13,$A_1$,1600,-5000
2,90,PA,0.0012160314353063806,$A_1$,1600,-5000
2,90,RA,2.0538451404071185e-13,$A_1$,1600,-5000
2,107,PA,0.0003695443369130436,$A_1$,1600,-5000
2,107,RA,2.934561813621758e-13,$A_1$,1600,-5000
2,124,PA,9.907147790461058e-05,$A_1$,1600,-5000
2,124,RA,3.7209227423629367e-13,$A_1$,1600,-5000
2,141,PA,2.7886686033439333e-05,$A_1$,1600,-5000
2,141,RA,4.403952558345119e-13,$A_1$,1600,-5000
2,158,PA,6.1616614380164095e-06,$A_1$,1600,-5000
2,158,RA,4.1001241972408077e-13,$A_1$,1600,-5000
2,175,PA,1.4166068259940988e-06,$A_1$,1600,-5000
2,175,RA,4.2348278865724095e-13,$A_1$,1600,-5000
2,192,PA,2.70679725085973e-07,$A_1$,1600,-5000
2,192,RA,3.5257318557046127e-13,$A_1$,1600,-5000
2,209,PA,4.7137701170163244e-08,$A_1$,1600,-5000
2,209,RA,3.7775187815709193e-13,$A_1$,1600,-5000
2,226,PA,7.695168836621277e-09,$A_1$,1600,-5000
2,226,RA,5.063953813322668e-13,$A_1$,1600,-5000
2,243,PA,1.1138136877708717e-09,$A_1$,1600,-5000
2,243,RA,4.315687430317333e-13,$A_1$,1600,-5000
2,261,PA,1.3616312378506947e-10,$A_1$,1600,-5000
2,261,RA,6.451602675461321e-13,$A_1$,1600,-5000
2,278,PA,1.736092251722775e-11,$A_1$,1600,-5000
2,278,RA,7.195265202453856e-13,$A_1$,1600,-5000
2,295,PA,1.8342323231180794e-12,$A_1$,1600,-5000
2,295,RA,5.231706350075258e-13,$A_1$,1600,-5000
2,312,PA,2.559906414509858e-13,$A_1$,1600,-5000
2,312,RA,5.559943701523437e-13,$A_1$,1600,-5000
2,329,PA,1.7899940483897256e-13,$A_1$,1600,-5000
2,329,RA,5.840975865890048e-13,$A_1$,1600,-5000
2,346,PA,1.7785549170284058e-13,$A_1$,1600,-5000
2,346,RA,5.371615346051343e-13,$A_1$,1600,-5000
2,363,PA,1.7778590775626702e-13,$A_1$,1600,-5000
2,363,RA,5.438156683829467e-13,$A_1$,1600,-5000
2,380,PA,1.7778223346300707e-13,$A_1$,1600,-5000
2,380,RA,5.435006708278167e-13,$A_1$,1600,-5000
2,397,PA,1.778607945144237e-13,$A_1$,1600,-5000
2,397,RA,5.672815346869671e-13,$A_1$,1600,-5000
2,414,PA,1.7778139915065608e-13,$A_1$,1600,-5000
2,414,RA,5.976457197345497e-13,$A_1$,1600,-5000
2,431,PA,1.7780945552198992e-13,$A_1$,1600,-5000
2,431,RA,5.898281852154661e-13,$A_1$,1600,-5000
2,448,PA,1.77783947392602e-13,$A_1$,1600,-5000
2,448,RA,5.979936417578917e-13,$A_1$,1600,-5000
2,465,PA,1.777798968560602e-13,$A_1$,1600,-5000
2,465,RA,5.468818212577636e-13,$A_1$,1600,-5000
2,482,PA,1.7777975769036768e-13,$A_1$,1600,-5000
2,482,RA,5.353252599879901e-13,$A_1$,1600,-5000
2,500,PA,1.7778156817064725e-13,$A_1$,1600,-5000
2,500,RA,5.431511649555812e-13,$A_1$,1600,-5000
3,5,PA,0.5493725239609405,$A_1$,1600,-5000
3,5,RA,0.00027402631587561784,$A_1$,1600,-5000
3,22,PA,0.05118235605876873,$A_1$,1600,-5000
3,22,RA,2.374462934099781e-10,$A_1$,1600,-5000
3,39,PA,0.020606239436892278,$A_1$,1600,-5000
3,39,RA,6.058450286809571e-13,$A_1$,1600,-5000
3,56,PA,0.00642880938178689,$A_1$,1600,-5000
3,56,RA,6.310582198819506e-13,$A_1$,1600,-5000
3,73,PA,0.0020037288752222915,$A_1$,1600,-5000
3,73,RA,8.335485376304533e-13,$A_1$,1600,-5000
3,90,PA,0.000575126625140728,$A_1$,1600,-5000
3,90,RA,6.327708384930218e-13,$A_1$,1600,-5000
3,107,PA,0.00015356790050735376,$A_1$,1600,-5000
3,107,RA,5.597616713105993e-13,$A_1$,1600,-5000
3,124,PA,3.621461161242591e-05,$A_1$,1600,-5000
3,124,RA,5.02643675171665e-13,$A_1$,1600,-5000
3,141,PA,9.035007067665447e-06,$A_1$,1600,-5000
3,141,RA,4.496235212940519e-13,$A_1$,1600,-5000
3,158,PA,1.7694873018093533e-06,$A_1$,1600,-5000
